source_group,source_name,source_url,source_year,record_no,date_text,location_text,category_text,body_text,confirmed_date,raw_html_file,parse_note
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,28,6月27日(金曜日) 午後1時00分頃,千歳市幌美内の国道453号と道道丸駒線（730号線）の交差点から西へ約300メートル進んだ付近,目撃,6月27日(金曜日) 午後1時00分頃、千歳市幌美内の国道453号と道道丸駒線（730号線）の交差点から西へ約300メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,27,6月26日(木曜日) 午後7時00分頃,千歳市幌美内の国道453号と道道丸駒線（730号線）の交差点から東へ約800メートル進んだ付近,目撃,6月26日(木曜日) 午後7時00分頃、千歳市幌美内の国道453号と道道丸駒線（730号線）の交差点から東へ約800メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,26,6月23日(月曜日) 午前11時20分頃,千歳市桜木3丁目の勇舞すこやか公園の西側の林付近,目撃,6月23日(月曜日) 午前11時20分頃、千歳市桜木3丁目の勇舞すこやか公園の西側の林付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,25,6月15日(日曜日) 午前9時10分頃,千歳市平和の道道泉沢新千歳空港線の新千歳空港インターチェンジから東へ約800メートル進んだ付近,目撃,6月15日(日曜日) 午前9時10分頃、千歳市平和の道道泉沢新千歳空港線の新千歳空港インターチェンジから東へ約800メートル進んだ付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,24,6月12日(木曜日)午前8時00分頃,千歳市真々地2丁目付近,足跡,6月12日(木曜日)午前8時00分頃、千歳市真々地2丁目付近でクマの足跡が発見されました。十分にご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,23,6月11日(水曜日) 午後11時45分頃,千歳市本町5丁目の国道36号交差点から西に約200メートル進んだ付近,目撃,6月11日(水曜日) 午後11時45分頃、千歳市本町5丁目の国道36号交差点から西に約200メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,22,6月11日(水曜日) 午後8時30分頃,千歳市泉沢の真町泉沢大通の市民スキー場入口付近,目撃,6月11日(水曜日) 午後8時30分頃、千歳市泉沢の真町泉沢大通の市民スキー場入口付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,21,6月9日(月曜日) 午後4時45分頃,千歳市泉沢の若草ヒツジ公園,目撃,6月9日(月曜日) 午後4時45分頃、千歳市泉沢の若草ヒツジ公園でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,20,6月8日(日曜日) 午後7時20分頃,千歳市駒里の道道早来千歳線の北富岡バス停付近,目撃,6月8日(日曜日) 午後7時20分頃、千歳市駒里の道道早来千歳線の北富岡バス停付近で南から北へ移動するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2025年度 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1004300.html,2025,19,5月28日(水曜日) 午後8時16分頃,千歳市泉沢の真町泉沢大通の市民スキー場入口バス停付近,目撃,5月28日(水曜日) 午後8時16分頃、千歳市泉沢の真町泉沢大通の市民スキー場入口バス停付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2025_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
